ticker,fast,slow,fee_bps,cagr,sharpe,max_dd,trades,final_equity
AAPL,30,160,5.0,0.15298393320508819,0.7231724528480736,-0.35459627067195565,17,4.140053016978532
AAPL,15,60,5.0,0.15284347467254866,0.8078043033155159,-0.2612412094672927,51,4.135022290791633
AAPL,20,60,5.0,0.15186198772010684,0.7947910714299972,-0.27801772663289503,49,4.100022140757763
AAPL,10,160,5.0,0.15129773177689287,0.741618512624551,-0.3448194704261467,31,4.080021482135939
AAPL,25,160,5.0,0.15123876972423345,0.7222282497657952,-0.3276894004325235,19,4.077936583340356
AAPL,15,140,5.0,0.14690783318898637,0.7226272753326917,-0.31461567543376157,25,3.9273903408397017
AAPL,5,140,5.0,0.14349048036399514,0.7201340488152027,-0.3542952808694466,47,3.8121512779939533
AAPL,10,140,5.0,0.14204642626914832,0.7104380169519708,-0.32481753415515857,31,3.7643766621870713
AAPL,25,40,5.0,0.1417136567978945,0.7613821652418943,-0.3040543245679568,73,3.75344409610026
AAPL,10,40,5.0,0.1367013435344837,0.7642431402801686,-0.30644464105386593,75,3.592192803065596
AAPL,20,80,5.0,0.13546670483437473,0.6984828716539756,-0.30445922072986986,39,3.5534426406483073
AAPL,20,100,5.0,0.1347292568250873,0.6821835371155315,-0.3551070484914378,33,3.5304770493277786
AAPL,5,80,5.0,0.13437563721546408,0.7326982005125631,-0.2646534318922422,61,3.519512082622233
AAPL,30,40,5.0,0.1242255491502764,0.681881918077238,-0.2694824264618314,71,3.2175515332185007
AAPL,15,80,5.0,0.12403806148586383,0.6654310613798318,-0.33627163703188956,39,3.2122002612296674
AAPL,25,120,5.0,0.1236101039300781,0.6225590736486489,-0.3142728118396817,25,3.2000154887016947
AAPL,10,120,5.0,0.12330466999689182,0.6373806190421308,-0.30766431980393494,35,3.1913446489600465
AAPL,5,120,5.0,0.11910453647615271,0.6393899871553754,-0.33890325294419865,49,3.0742338938081537
AAPL,30,140,5.0,0.11836183060228667,0.5985685333016626,-0.3616097782595119,23,3.0539324575219906
AAPL,30,80,5.0,0.11651816083372357,0.6053373269034189,-0.30413604622296153,37,3.0040571956782296
AAPL,20,120,5.0,0.11440241031858811,0.5930587147955826,-0.35511872889747187,29,2.9477256028627057
AAPL,25,140,5.0,0.1141512997386922,0.5845666968480948,-0.329414884638665,23,2.9411033141584917
AAPL,25,60,5.0,0.1141483008167492,0.6246964148132835,-0.26536293840316816,43,2.941024307540582
AAPL,15,120,5.0,0.11277180422727628,0.5919782407489296,-0.37045342615151433,33,2.9049614405029596
AAPL,25,100,5.0,0.11090534776465799,0.5801694516096403,-0.3572927720723398,29,2.856697688207555
AAPL,30,100,5.0,0.10771852127142201,0.5642495022796318,-0.3142728118396818,27,2.7759563736796053
AAPL,10,100,5.0,0.10696645508704372,0.5863397824776128,-0.2943571316368254,39,2.7572041327971037
AAPL,30,60,5.0,0.10563770898937541,0.5784029492293115,-0.33756010066232445,51,2.7243511823665085
AAPL,15,100,5.0,0.10420983612319934,0.5659952251969973,-0.2906504910633051,37,2.6894403466827845
AAPL,25,80,5.0,0.10388536148458005,0.5576733566643425,-0.31436892403741235,39,2.681563442486352
AAPL,30,120,5.0,0.10103378920289496,0.5317531091404383,-0.32860799740836366,25,2.6132267359347088
