ticker,strategy_name,strategy_params,fee_bps,cagr,sharpe,max_dd,trades,final_equity,start_date,end_date
GOOG,mean_reversion,"{'lookback_period': 25, 'std_dev_threshold': 2.5}",5.0,0.002911380459672097,0.07809305140232156,-0.1647647914512297,122,1.0312336536467386,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 45, 'std_dev_threshold': 3.0}",5.0,0.002576043905379244,0.07407299681306644,-0.17328335831633634,46,1.0275916564399175,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 15, 'std_dev_threshold': 3.0}",5.0,0.0008727225861293597,0.06673578486680219,-0.03603948256370526,12,1.0092715412425788,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 10, 'std_dev_threshold': 2.75}",5.0,0.0007340261491566302,0.288389755982962,-0.000500000000000056,2,1.0077928896816601,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 10, 'std_dev_threshold': 3.0}",5.0,0.0,0.0,0.0,0,1.0,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 20, 'std_dev_threshold': 2.25}",5.0,-0.0001378311108458652,0.040247616285474054,-0.1614437555987186,190,0.9985427966129509,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 2.5}",5.0,-0.0013499594815821192,0.023735973429749785,-0.20062081257848796,114,0.9858102740223866,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 2.75}",5.0,-0.003765543428194573,-0.0330195622911347,-0.16209662660562674,62,0.9608737506286452,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 20, 'std_dev_threshold': 2.75}",5.0,-0.005235884275560876,-0.19269792293640126,-0.1444592506317257,52,0.9459762146118799,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 10, 'std_dev_threshold': 2.5}",5.0,-0.007304853346701834,-0.2142380483542904,-0.12801139240246395,40,0.9253674707361429,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 25, 'std_dev_threshold': 3.0}",5.0,-0.007709546058038308,-0.11721408266143721,-0.16144375559871882,30,0.9213842399599788,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 15, 'std_dev_threshold': 2.5}",5.0,-0.009863711128017094,-0.265259327626241,-0.1882412698520135,90,0.9004416997654667,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 30, 'std_dev_threshold': 3.0}",5.0,-0.010524122796827129,-0.16183897762788613,-0.20189580660696582,34,0.8941081386544525,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 15, 'std_dev_threshold': 2.25}",5.0,-0.011320093771044148,-0.11430380860936824,-0.1752689269045753,167,0.8865281428799529,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 45, 'std_dev_threshold': 2.0}",5.0,-0.01417026637343266,-0.049890708951384304,-0.3044972395606955,181,0.8598608436563889,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 35, 'std_dev_threshold': 3.0}",5.0,-0.014327120340124955,-0.2304044588781859,-0.18964162841387067,36,0.8584145701600185,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 20, 'std_dev_threshold': 2.5}",5.0,-0.01488266581737474,-0.20403189365377777,-0.19244404658336878,110,0.8533098563872248,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 25, 'std_dev_threshold': 2.75}",5.0,-0.014989840596362658,-0.22112390091746756,-0.20158084686930777,56,0.8523282334278547,2015-01-01,2025-08-12
GOOG,mean_reversion,"{'lookback_period': 10, 'std_dev_threshold': 2.25}",5.0,-0.016902179305043563,-0.3396693729704104,-0.18244364598614748,110,0.8349839729968634,2015-01-01,2025-08-12
